"","x","y","pval","Intersect","ADset_Size","not_ADset","pathway_Size","ratio_in","ratio_out","ratio_ratios","adj_pval_listWise"
"580","ADCL","Pathway.KEGG_Glutamatergic synapse",1,0,40,7973,114,0,0.00501693214599273,0,1
"581","ADGeneList","Pathway.KEGG_Glutamatergic synapse",0.21766922226451,9,466,7547,114,0.0857142857142857,0.0605538624619054,1.41550484526414,0.345085352370564
"582","open_targets","Pathway.KEGG_Glutamatergic synapse",0.000103606936393807,14,306,7707,114,0.14,0.0378876346178798,3.69513698630137,0.00198072084282278
"583","ADCL","Pathway.KEGG_Cholinergic synapse",1,0,40,7973,112,0,0.00501693214599273,0,1
"584","ADGeneList","Pathway.KEGG_Cholinergic synapse",0.00070805043023214,16,466,7547,112,0.166666666666667,0.0596263415926858,2.79518518518518,0.00252875153654336
"585","open_targets","Pathway.KEGG_Cholinergic synapse",0.0271031642664196,9,306,7707,112,0.087378640776699,0.0385363954846244,2.26743159752868,0.144402104698137
"586","ADCL","Pathway.KEGG_Serotonergic synapse",0.439904775866565,1,40,7973,115,0.0087719298245614,0.00489150884234291,1.79329734592892,1
"587","ADGeneList","Pathway.KEGG_Serotonergic synapse",0.000949023052440857,16,466,7547,115,0.161616161616162,0.0596263415926858,2.71048260381594,0.00317971641281731
"588","open_targets","Pathway.KEGG_Serotonergic synapse",1.70572046118075e-09,21,306,7707,115,0.223404255319149,0.0369793694044375,6.04132138857783,5.03962863530677e-08
"589","ADCL","Pathway.KEGG_GABAergic synapse",1,0,40,7973,89,0,0.00501693214599273,0,1
"590","ADGeneList","Pathway.KEGG_GABAergic synapse",0.596859202352308,5,466,7547,89,0.0595238095238095,0.0610838743871737,0.974460283028613,0.772825660416334
"591","open_targets","Pathway.KEGG_GABAergic synapse",1.04135170246227e-11,21,306,7707,89,0.308823529411765,0.0369793694044375,8.35123839009288,5.64065505500397e-10
"592","ADCL","Pathway.KEGG_Dopaminergic synapse",1,0,40,7973,132,0,0.00501693214599273,0,1
"593","ADGeneList","Pathway.KEGG_Dopaminergic synapse",0.00402187892787514,16,466,7547,132,0.137931034482759,0.0596263415926858,2.31325670498084,0.0115673508987559
"594","open_targets","Pathway.KEGG_Dopaminergic synapse",1.12480040549764e-07,20,306,7707,132,0.178571428571429,0.0371091215777864,4.81206293706294,2.8120010137441e-06
"595","ADCL","Pathway.KEGG_Long-term depression",1,0,40,7973,60,0,0.00501693214599273,0,1
"596","ADGeneList","Pathway.KEGG_Long-term depression",0.269136541302984,5,466,7547,60,0.0909090909090909,0.0610838743871737,1.48826661408006,0.412591395865423
"597","open_targets","Pathway.KEGG_Long-term depression",0.0780995954734284,5,306,7707,60,0.0909090909090909,0.03905540417802,2.3276955602537,0.286846122636722
"598","ADCL","Pathway.KEGG_Olfactory transduction",0.90045039273841,1,40,7973,448,0.00223713646532438,0.00489150884234291,0.457351000975162,1
"599","ADGeneList","Pathway.KEGG_Olfactory transduction",0.99999999954541,3,466,7547,448,0.00674157303370787,0.0613488803498079,0.109889096512728,1
"600","open_targets","Pathway.KEGG_Olfactory transduction",0.999999984136381,1,306,7707,448,0.00223713646532438,0.0395744128714156,0.0565298712729673,1
"601","ADCL","Pathway.KEGG_Taste transduction",1,0,40,7973,83,0,0.00501693214599273,0,1
"602","ADGeneList","Pathway.KEGG_Taste transduction",0.869119851282361,3,466,7547,83,0.0375,0.0613488803498079,0.611258099352052,1
"603","open_targets","Pathway.KEGG_Taste transduction",1.82162597184222e-10,19,306,7707,83,0.296875,0.0372388737511353,7.97217987804878,7.40035551060901e-09
"604","ADCL","Pathway.KEGG_Phototransduction",1,0,40,7973,28,0,0.00501693214599273,0,1
"605","ADGeneList","Pathway.KEGG_Phototransduction",1,0,466,7547,28,0,0.0617463892937591,0,1
"606","open_targets","Pathway.KEGG_Phototransduction",1,0,306,7707,28,0,0.0397041650447645,0,1
"607","ADCL","Pathway.KEGG_Inflammatory mediator regulation of TRP channels",1,0,40,7973,100,0,0.00501693214599273,0,1
"608","ADGeneList","Pathway.KEGG_Inflammatory mediator regulation of TRP channels",0.000190744410295141,16,466,7547,100,0.19047619047619,0.0596263415926858,3.19449735449735,0.000765332510443468
"609","open_targets","Pathway.KEGG_Inflammatory mediator regulation of TRP channels",0.334815861557606,5,306,7707,100,0.0526315789473684,0.03905540417802,1.34761321909425,0.702033258104658
"610","ADCL","Pathway.KEGG_Regulation of actin cytoskeleton",1,0,40,7973,213,0,0.00501693214599273,0,1
"611","ADGeneList","Pathway.KEGG_Regulation of actin cytoskeleton",0.175782566774635,16,466,7547,213,0.0812182741116751,0.0596263415926858,1.36212069937958,0.287082081415862
"612","open_targets","Pathway.KEGG_Regulation of actin cytoskeleton",0.296400953077,10,306,7707,213,0.0492610837438424,0.0384066433112755,1.28261882572227,0.660208142008184
"613","ADCL","Pathway.KEGG_Insulin signaling pathway",1,0,40,7973,137,0,0.00501693214599273,0,1
"614","ADGeneList","Pathway.KEGG_Insulin signaling pathway",6.37583752361476e-08,26,466,7547,137,0.234234234234234,0.058301311779515,4.01764946764947,6.09455057404352e-07
"615","open_targets","Pathway.KEGG_Insulin signaling pathway",0.900089393737333,3,306,7707,137,0.0223880597014925,0.0393149085247178,0.569454706664696,1
"616","ADCL","Pathway.KEGG_Insulin secretion",1,0,40,7973,86,0,0.00501693214599273,0,1
"617","ADGeneList","Pathway.KEGG_Insulin secretion",0.0269212448456951,10,466,7547,86,0.131578947368421,0.0604213594805883,2.177689289012,0.0599274285948693
"618","open_targets","Pathway.KEGG_Insulin secretion",0.846378105412161,2,306,7707,86,0.0238095238095238,0.0394446606980667,0.603618421052632,1
"619","ADCL","Pathway.KEGG_GnRH signaling pathway",0.373813795135156,1,40,7973,93,0.0108695652173913,0.00489150884234291,2.22212931995541,1
"620","ADGeneList","Pathway.KEGG_GnRH signaling pathway",0.457789331250511,6,466,7547,93,0.0689655172413793,0.0609513714058566,1.13148425787106,0.630430223120407
"621","open_targets","Pathway.KEGG_GnRH signaling pathway",0.0643935544109627,7,306,7707,93,0.0813953488372093,0.0387958998313222,2.09803997822198,0.255218355897108
"622","ADCL","Pathway.KEGG_Ovarian steroidogenesis",1,0,40,7973,51,0,0.00501693214599273,0,1
"623","ADGeneList","Pathway.KEGG_Ovarian steroidogenesis",1.43494588967126e-08,16,466,7547,51,0.457142857142857,0.0596263415926858,7.66679365079365,1.60812901428676e-07
"624","open_targets","Pathway.KEGG_Ovarian steroidogenesis",0.308745148502467,3,306,7707,51,0.0625,0.0393149085247178,1.58972772277228,0.67343740445169
"625","ADCL","Pathway.KEGG_Progesterone-mediated oocyte maturation",1,0,40,7973,99,0,0.00501693214599273,0,1
"626","ADGeneList","Pathway.KEGG_Progesterone-mediated oocyte maturation",0.353254767866888,7,466,7547,99,0.0760869565217391,0.0608188684245396,1.25104196267879,0.512534819449725
"627","open_targets","Pathway.KEGG_Progesterone-mediated oocyte maturation",0.0350779012728207,8,306,7707,99,0.0879120879120879,0.0386661476579733,2.27361899845121,0.178129967401043
"628","ADCL","Pathway.KEGG_Estrogen signaling pathway",1,0,40,7973,138,0,0.00501693214599273,0,1
"629","ADGeneList","Pathway.KEGG_Estrogen signaling pathway",0.00621021674288004,16,466,7547,138,0.131147540983607,0.0596263415926858,2.19948998178506,0.0169606759784539
"630","open_targets","Pathway.KEGG_Estrogen signaling pathway",0.016306080827324,11,306,7707,138,0.0866141732283465,0.0382768911379266,2.26283197651141,0.10391129938981
"631","ADCL","Pathway.KEGG_Melanogenesis",1,0,40,7973,101,0,0.00501693214599273,0,1
"632","ADGeneList","Pathway.KEGG_Melanogenesis",0.233142346282343,8,466,7547,101,0.0860215053763441,0.0606863654432225,1.41747663990233,0.367821662824085
"633","open_targets","Pathway.KEGG_Melanogenesis",0.342441556021894,5,306,7707,101,0.0520833333333333,0.03905540417802,1.33357558139535,0.713419908378946
"634","ADCL","Pathway.KEGG_Prolactin signaling pathway",1,0,40,7973,70,0,0.00501693214599273,0,1
"635","ADGeneList","Pathway.KEGG_Prolactin signaling pathway",1.77270874728866e-06,16,466,7547,70,0.296296296296296,0.0596263415926858,4.96921810699588,1.12966733895846e-05
"636","open_targets","Pathway.KEGG_Prolactin signaling pathway",0.00496856450762554,8,306,7707,70,0.129032258064516,0.0386661476579733,3.33708594933968,0.0393849625604464
"637","ADCL","Pathway.KEGG_Thyroid hormone synthesis",1,0,40,7973,74,0,0.00501693214599273,0,1
"638","ADGeneList","Pathway.KEGG_Thyroid hormone synthesis",0.432194624201678,5,466,7547,74,0.072463768115942,0.0610838743871737,1.18629947499135,0.605445055454938
"639","open_targets","Pathway.KEGG_Thyroid hormone synthesis",1,0,306,7707,74,0,0.0397041650447645,0,1
"640","ADCL","Pathway.KEGG_Thyroid hormone signaling pathway",1,0,40,7973,119,0,0.00501693214599273,0,1
"641","ADGeneList","Pathway.KEGG_Thyroid hormone signaling pathway",0.000161538941377912,18,466,7547,119,0.178217821782178,0.0593613356300517,3.00225424328147,0.000664558936048373
"642","open_targets","Pathway.KEGG_Thyroid hormone signaling pathway",0.00189288344656376,12,306,7707,119,0.11214953271028,0.0381471389645777,2.93991989319092,0.0179894169242266
"643","ADCL","Pathway.KEGG_Adipocytokine signaling pathway",1,0,40,7973,69,0,0.00501693214599273,0,1
"644","ADGeneList","Pathway.KEGG_Adipocytokine signaling pathway",1.33758761663089e-19,30,466,7547,69,0.769230769230769,0.0577712998542467,13.3151023288638,1.44905325135013e-17
"645","open_targets","Pathway.KEGG_Adipocytokine signaling pathway",0.122823478117366,5,306,7707,69,0.078125,0.03905540417802,2.00036337209302,0.373061966244335
"646","ADCL","Pathway.KEGG_Oxytocin signaling pathway",0.538395025427467,1,40,7973,153,0.00657894736842105,0.00489150884234291,1.34497300944669,1
"647","ADGeneList","Pathway.KEGG_Oxytocin signaling pathway",0.276653194812317,11,466,7547,153,0.0774647887323944,0.0602888564992712,1.28489397926018,0.420150879971977
"648","open_targets","Pathway.KEGG_Oxytocin signaling pathway",0.367627400285064,7,306,7707,153,0.0479452054794521,0.0387958998313222,1.23583176799377,0.746743156829037
"649","ADCL","Pathway.KEGG_Glucagon signaling pathway",1,0,40,7973,106,0,0.00501693214599273,0,1
"650","ADGeneList","Pathway.KEGG_Glucagon signaling pathway",5.6953721892164e-07,21,466,7547,106,0.247058823529412,0.0589638266861004,4.19000660938533,4.11332435887851e-06
"651","open_targets","Pathway.KEGG_Glucagon signaling pathway",0.917391691337094,2,306,7707,106,0.0192307692307692,0.0394446606980667,0.487537955465587,1
"652","ADCL","Pathway.KEGG_Regulation of lipolysis in adipocytes",1,0,40,7973,55,0,0.00501693214599273,0,1
"653","ADGeneList","Pathway.KEGG_Regulation of lipolysis in adipocytes",3.23566769952731e-07,15,466,7547,55,0.375,0.0597588445740029,6.27522172949002,2.44556279615436e-06
"654","open_targets","Pathway.KEGG_Regulation of lipolysis in adipocytes",0.0046485034358504,7,306,7707,55,0.145833333333333,0.0387958998313222,3.75898829431438,0.0377690904162845
"655","ADCL","Pathway.KEGG_Renin secretion",0.293039252753682,1,40,7973,69,0.0147058823529412,0.00489150884234291,3.00641025641026,1
"656","ADGeneList","Pathway.KEGG_Renin secretion",7.24197504488502e-06,15,466,7547,69,0.277777777777778,0.0597588445740029,4.64831239221483,4.12919629752216e-05
"657","open_targets","Pathway.KEGG_Renin secretion",0.0157344157035263,7,306,7707,69,0.112903225806452,0.0387958998313222,2.91018448592081,0.102273702072921
"658","ADCL","Pathway.KEGG_Aldosterone synthesis and secretion",1,0,40,7973,98,0,0.00501693214599273,0,1
"659","ADGeneList","Pathway.KEGG_Aldosterone synthesis and secretion",0.115555658126489,9,466,7547,98,0.101123595505618,0.0605538624619054,1.66997762643523,0.203003183195183
"660","open_targets","Pathway.KEGG_Aldosterone synthesis and secretion",0.893755168231585,2,306,7707,98,0.0208333333333333,0.0394446606980667,0.528166118421053,1
"661","ADCL","Pathway.KEGG_Relaxin signaling pathway",1,0,40,7973,129,0,0.00501693214599273,0,1
"662","ADGeneList","Pathway.KEGG_Relaxin signaling pathway",0.000449254259686331,18,466,7547,129,0.162162162162162,0.0593613356300517,2.73178088803089,0.00167824867124204
"663","open_targets","Pathway.KEGG_Relaxin signaling pathway",0.370656587197237,6,306,7707,129,0.0487804878048781,0.0389256520046711,1.25317073170732,0.748219818876409
"664","ADCL","Pathway.KEGG_Cortisol synthesis and secretion",1,0,40,7973,65,0,0.00501693214599273,0,1
"665","ADGeneList","Pathway.KEGG_Cortisol synthesis and secretion",0.0337597757149913,8,466,7547,65,0.140350877192982,0.0606863654432225,2.31272504405118,0.0726617689229945
"666","open_targets","Pathway.KEGG_Cortisol synthesis and secretion",0.716238743464544,2,306,7707,65,0.0317460317460317,0.0394446606980667,0.804824561403509,1
"667","ADCL","Pathway.KEGG_Parathyroid hormone synthesis, secretion and action",0.41373329842062,1,40,7973,106,0.00952380952380952,0.00489150884234291,1.94700854700855,1
"668","ADGeneList","Pathway.KEGG_Parathyroid hormone synthesis, secretion and action",0.00113759496310218,15,466,7547,106,0.164835164835165,0.0597588445740029,2.75833922175386,0.00369718363008207
"669","open_targets","Pathway.KEGG_Parathyroid hormone synthesis, secretion and action",0.110241098436471,7,306,7707,106,0.0707070707070707,0.0387958998313222,1.82253977906152,0.351258401880913
"670","ADCL","Pathway.KEGG_GnRH secretion",1,0,40,7973,64,0,0.00501693214599273,0,1
"671","ADGeneList","Pathway.KEGG_GnRH secretion",0.0768304364148993,7,466,7547,64,0.12280701754386,0.0608188684245396,2.01922562397279,0.144334634883481
"672","open_targets","Pathway.KEGG_GnRH secretion",0.227676978930511,4,306,7707,64,0.0666666666666667,0.0391851563513689,1.70132450331126,0.552201628003105
"673","ADCL","Pathway.KEGG_Type II diabetes mellitus",1,0,40,7973,46,0,0.00501693214599273,0,1
"674","ADGeneList","Pathway.KEGG_Type II diabetes mellitus",2.26357090788195e-08,15,466,7547,46,0.483870967741935,0.0597588445740029,8.09706029611616,2.45220181687212e-07
"675","open_targets","Pathway.KEGG_Type II diabetes mellitus",0.0974539331361051,4,306,7707,46,0.0952380952380952,0.0391851563513689,2.43046357615894,0.329922169471189
"676","ADCL","Pathway.KEGG_Insulin resistance",1,0,40,7973,108,0,0.00501693214599273,0,1
"677","ADGeneList","Pathway.KEGG_Insulin resistance",1.19849187718517e-19,37,466,7547,108,0.52112676056338,0.0568437789850272,9.16770084375718,1.44905325135013e-17
"678","open_targets","Pathway.KEGG_Insulin resistance",0.395997806827294,5,306,7707,108,0.0485436893203883,0.03905540417802,1.24294423120343,0.77961991148141
"679","ADCL","Pathway.KEGG_Non-alcoholic fatty liver disease (NAFLD)",0.528880774718343,1,40,7973,149,0.00675675675675676,0.00489150884234291,1.38132363132363,1
"680","ADGeneList","Pathway.KEGG_Non-alcoholic fatty liver disease (NAFLD)",5.04415968171487e-13,35,466,7547,149,0.307017543859649,0.0571087849476613,5.37601253714332,1.82150210728593e-11
"681","open_targets","Pathway.KEGG_Non-alcoholic fatty liver disease (NAFLD)",0.0587288406120646,10,306,7707,149,0.0719424460431655,0.0384066433112755,1.8731771339685,0.244703502550269
"682","ADCL","Pathway.KEGG_AGE-RAGE signaling pathway in diabetic complications",1,0,40,7973,100,0,0.00501693214599273,0,1
"683","ADGeneList","Pathway.KEGG_AGE-RAGE signaling pathway in diabetic complications",4.77725294344749e-11,26,466,7547,100,0.351351351351351,0.058301311779515,6.0264742014742,9.13298356835550e-10
"684","open_targets","Pathway.KEGG_AGE-RAGE signaling pathway in diabetic complications",0.182612930700878,6,306,7707,100,0.0638297872340425,0.0389256520046711,1.63978723404255,0.482513841282807
"685","ADCL","Pathway.KEGG_Cushing syndrome",1,0,40,7973,155,0,0.00501693214599273,0,1
"686","ADGeneList","Pathway.KEGG_Cushing syndrome",0.190511495841974,12,466,7547,155,0.0839160839160839,0.0601563535179542,1.39496626721296,0.306516020537829
"687","open_targets","Pathway.KEGG_Cushing syndrome",0.711670618963558,5,306,7707,155,0.0333333333333333,0.03905540417802,0.853488372093023,1
"688","ADCL","Pathway.KEGG_Growth hormone synthesis, secretion and action",1,0,40,7973,119,0,0.00501693214599273,0,1
"689","ADGeneList","Pathway.KEGG_Growth hormone synthesis, secretion and action",1.47503139731725e-05,20,466,7547,119,0.202020202020202,0.0590963296674175,3.41848983104588,7.85877383816567e-05
"690","open_targets","Pathway.KEGG_Growth hormone synthesis, secretion and action",0.67203830303406,4,306,7707,119,0.0347826086956522,0.0391851563513689,0.887647566945004,1
"691","ADCL","Pathway.KEGG_Type I diabetes mellitus",5.5715208895859e-08,6,40,7973,43,0.162162162162162,0.00426439232409382,38.027027027027,3.62148857823083e-06
"692","ADGeneList","Pathway.KEGG_Type I diabetes mellitus",7.88420068481187e-09,15,466,7547,43,0.535714285714286,0.0597588445740029,8.96460247070003,9.49024156505133e-08
"693","open_targets","Pathway.KEGG_Type I diabetes mellitus",0.0803786240198011,4,306,7707,43,0.102564102564103,0.0391851563513689,2.61742231278655,0.287066514356433
"694","ADCL","Pathway.KEGG_Maturity onset diabetes of the young",1,0,40,7973,26,0,0.00501693214599273,0,1
"695","ADGeneList","Pathway.KEGG_Maturity onset diabetes of the young",0.0155045296940142,5,466,7547,26,0.238095238095238,0.0610838743871737,3.89784113211445,0.0367808186171871
"696","open_targets","Pathway.KEGG_Maturity onset diabetes of the young",1,0,306,7707,26,0,0.0397041650447645,0,1
"697","ADCL","Pathway.KEGG_Aldosterone-regulated sodium reabsorption",1,0,40,7973,37,0,0.00501693214599273,0,1
"698","ADGeneList","Pathway.KEGG_Aldosterone-regulated sodium reabsorption",0.0611660901804456,5,466,7547,37,0.15625,0.0610838743871737,2.55795824295011,0.117627096500857
"699","open_targets","Pathway.KEGG_Aldosterone-regulated sodium reabsorption",0.166441762697133,3,306,7707,37,0.0882352941176471,0.0393149085247178,2.24432149097263,0.45842010912346
"700","ADCL","Pathway.KEGG_Endocrine and other factor-regulated calcium reabsorption",0.233636893977013,1,40,7973,53,0.0192307692307692,0.00489150884234291,3.93145956607495,1
"701","ADGeneList","Pathway.KEGG_Endocrine and other factor-regulated calcium reabsorption",0.085599685691926,6,466,7547,53,0.127659574468085,0.0609513714058566,2.09444958371878,0.156291560954359
"702","open_targets","Pathway.KEGG_Endocrine and other factor-regulated calcium reabsorption",0.606663138386041,2,306,7707,53,0.0392156862745098,0.0394446606980667,0.994195046439628,0.998751779405725
"703","ADCL","Pathway.KEGG_Vasopressin-regulated water reabsorption",1,0,40,7973,44,0,0.00501693214599273,0,1
"704","ADGeneList","Pathway.KEGG_Vasopressin-regulated water reabsorption",0.475784952208618,3,466,7547,44,0.0731707317073171,0.0613488803498079,1.19269873044303,0.647958724669511
"705","open_targets","Pathway.KEGG_Vasopressin-regulated water reabsorption",0.820557109004283,1,306,7707,44,0.0232558139534884,0.0395744128714156,0.587647731605032,1
"706","ADCL","Pathway.KEGG_Proximal tubule bicarbonate reclamation",1,0,40,7973,23,0,0.00501693214599273,0,1
"707","ADGeneList","Pathway.KEGG_Proximal tubule bicarbonate reclamation",0.748421545111604,1,466,7547,23,0.0454545454545455,0.061613886312442,0.737732160312806,0.914424820155155
"708","open_targets","Pathway.KEGG_Proximal tubule bicarbonate reclamation",0.592122736074576,1,306,7707,23,0.0454545454545455,0.0395744128714156,1.14858420268256,0.991958191877512
"709","ADCL","Pathway.KEGG_Collecting duct acid secretion",1,0,40,7973,27,0,0.00501693214599273,0,1
"710","ADGeneList","Pathway.KEGG_Collecting duct acid secretion",1,0,466,7547,27,0,0.0617463892937591,0,1
"711","open_targets","Pathway.KEGG_Collecting duct acid secretion",0.651117798955858,1,306,7707,27,0.0384615384615385,0.0395744128714156,0.9718789407314,1
"712","ADCL","Pathway.KEGG_Salivary secretion",1,0,40,7973,90,0,0.00501693214599273,0,1
"713","ADGeneList","Pathway.KEGG_Salivary secretion",0.151635487277748,8,466,7547,90,0.0975609756097561,0.0606863654432225,1.60762594525509,0.254028522501382
"714","open_targets","Pathway.KEGG_Salivary secretion",0.0212475363380269,8,306,7707,90,0.0975609756097561,0.0386661476579733,2.52316254706171,0.123311594818906
"715","ADCL","Pathway.KEGG_Gastric acid secretion",1,0,40,7973,75,0,0.00501693214599273,0,1
"716","ADGeneList","Pathway.KEGG_Gastric acid secretion",0.820083755193924,3,466,7547,75,0.0416666666666667,0.0613488803498079,0.679175665946724,0.958731008769875
"717","open_targets","Pathway.KEGG_Gastric acid secretion",0.946818983530087,1,306,7707,75,0.0135135135135135,0.0395744128714156,0.341470979175897,1
"718","ADCL","Pathway.KEGG_Pancreatic secretion",1,0,40,7973,102,0,0.00501693214599273,0,1
"719","ADGeneList","Pathway.KEGG_Pancreatic secretion",0.997869461556477,1,466,7547,102,0.0099009900990099,0.061613886312442,0.160694133929522,1
"720","open_targets","Pathway.KEGG_Pancreatic secretion",1,0,306,7707,102,0,0.0397041650447645,0,1
"721","ADCL","Pathway.KEGG_Carbohydrate digestion and absorption",1,0,40,7973,47,0,0.00501693214599273,0,1
"722","ADGeneList","Pathway.KEGG_Carbohydrate digestion and absorption",0.291179106704027,4,466,7547,47,0.0930232558139535,0.0612163773684908,1.5195811939998,0.43609774045534
"723","open_targets","Pathway.KEGG_Carbohydrate digestion and absorption",1,0,306,7707,47,0,0.0397041650447645,0,1
"724","ADCL","Pathway.KEGG_Protein digestion and absorption",1,0,40,7973,95,0,0.00501693214599273,0,1
"725","ADGeneList","Pathway.KEGG_Protein digestion and absorption",0.478492596679024,6,466,7547,95,0.0674157303370786,0.0609513714058566,1.10605764533464,0.647958724669511
"726","open_targets","Pathway.KEGG_Protein digestion and absorption",1,0,306,7707,95,0,0.0397041650447645,0,1
"727","ADCL","Pathway.KEGG_Fat digestion and absorption",1,0,40,7973,41,0,0.00501693214599273,0,1
"728","ADGeneList","Pathway.KEGG_Fat digestion and absorption",0.00863028039957119,7,466,7547,41,0.205882352941176,0.0608188684245396,3.38517236960144,0.0224387290388851
"729","open_targets","Pathway.KEGG_Fat digestion and absorption",0.205275796196064,3,306,7707,41,0.0789473684210526,0.0393149085247178,2.00807712350182,0.515464995425296
"730","ADCL","Pathway.KEGG_Bile secretion",1,0,40,7973,72,0,0.00501693214599273,0,1
"731","ADGeneList","Pathway.KEGG_Bile secretion",0.00836408574310021,10,466,7547,72,0.161290322580645,0.0604213594805883,2.66942558007923,0.0219219989234481
"732","open_targets","Pathway.KEGG_Bile secretion",0.0562934047321713,6,306,7707,72,0.0909090909090909,0.0389256520046711,2.33545454545455,0.240728375499417
"733","ADCL","Pathway.KEGG_Vitamin digestion and absorption",1,0,40,7973,24,0,0.00501693214599273,0,1
"734","ADGeneList","Pathway.KEGG_Vitamin digestion and absorption",0.0475590511258676,4,466,7547,24,0.2,0.0612163773684908,3.26709956709957,0.0957872315976964
"735","open_targets","Pathway.KEGG_Vitamin digestion and absorption",0.232843614233884,2,306,7707,24,0.0909090909090909,0.0394446606980667,2.30472488038277,0.560549441674164
"736","ADCL","Pathway.KEGG_Mineral absorption",1,0,40,7973,58,0,0.00501693214599273,0,1
"737","ADGeneList","Pathway.KEGG_Mineral absorption",0.664006149188331,3,466,7547,58,0.0545454545454545,0.0613488803498079,0.889102689966621,0.833212349367597
"738","open_targets","Pathway.KEGG_Mineral absorption",0.655811735155024,2,306,7707,58,0.0357142857142857,0.0394446606980667,0.905427631578947,1
"739","ADCL","Pathway.KEGG_Cholesterol metabolism",0.221969549813253,1,40,7973,50,0.0204081632653061,0.00489150884234291,4.17216117216117,1
"740","ADGeneList","Pathway.KEGG_Cholesterol metabolism",7.92240075973496e-15,22,466,7547,50,0.785714285714286,0.0588313237047834,13.3553732303732,3.67825749559123e-13
"741","open_targets","Pathway.KEGG_Cholesterol metabolism",0.000546322257788708,8,306,7707,50,0.19047619047619,0.0386661476579733,4.9261744966443,0.00771977103397087
"742","ADCL","Pathway.KEGG_Alzheimer disease",1.83499156268134e-05,7,40,7973,171,0.0426829268292683,0.004138969020444,10.3124538063562,0.000331317921039687
"743","ADGeneList","Pathway.KEGG_Alzheimer disease",2.67325807707191e-09,32,466,7547,171,0.23021582733813,0.0575062938916126,4.00331532009416,3.47523550019348e-08
"744","open_targets","Pathway.KEGG_Alzheimer disease",1.20924760856196e-09,26,306,7707,171,0.179310344827586,0.036330608537693,4.93551724137931,3.93005472782636e-08
"745","ADCL","Pathway.KEGG_Parkinson disease",0.511768756384586,1,40,7973,142,0.00709219858156028,0.00489150884234291,1.44989998181488,1
"746","ADGeneList","Pathway.KEGG_Parkinson disease",0.444732681954877,9,466,7547,142,0.0676691729323308,0.0605538624619054,1.11750382520854,0.615498680826453
"747","open_targets","Pathway.KEGG_Parkinson disease",0.299191039578432,7,306,7707,142,0.0518518518518519,0.0387958998313222,1.33652917131178,0.661476788183607
"748","ADCL","Pathway.KEGG_Amyotrophic lateral sclerosis (ALS)",1,0,40,7973,57,0,0.00501693214599273,0,1
"749","ADGeneList","Pathway.KEGG_Amyotrophic lateral sclerosis (ALS)",0.00146584806188721,10,466,7547,57,0.212765957446809,0.0604213594805883,3.52136991414707,0.0046705943148367
"750","open_targets","Pathway.KEGG_Amyotrophic lateral sclerosis (ALS)",4.98460110393589e-05,10,306,7707,57,0.212765957446809,0.0384066433112755,5.53982173663025,0.00107999690585278
"751","ADCL","Pathway.KEGG_Huntington disease",0.381613785202132,2,40,7973,264,0.00763358778625954,0.00476608553869309,1.60164724789072,1
"752","ADGeneList","Pathway.KEGG_Huntington disease",0.469606654269134,16,466,7547,264,0.0645161290322581,0.0596263415926858,1.08200716845878,0.643975369778349
"753","open_targets","Pathway.KEGG_Huntington disease",0.0241922073171162,17,306,7707,264,0.0688259109311741,0.0374983780978331,1.83543700881162,0.13793802417654
"754","ADCL","Pathway.KEGG_Spinocerebellar ataxia",0.389471572204168,1,40,7973,98,0.0103092783505155,0.00489150884234291,2.1075865715041,1
"755","ADGeneList","Pathway.KEGG_Spinocerebellar ataxia",0.0264191347702886,11,466,7547,98,0.126436781609195,0.0602888564992712,2.09718327649362,0.0592153020713364
"756","open_targets","Pathway.KEGG_Spinocerebellar ataxia",0.00406870693486377,10,306,7707,98,0.113636363636364,0.0384066433112755,2.95876842751843,0.034798151416598
"757","ADCL","Pathway.KEGG_Prion diseases",1,0,40,7973,35,0,0.00501693214599273,0,1
"758","ADGeneList","Pathway.KEGG_Prion diseases",0.00348630100518096,7,466,7547,35,0.25,0.0608188684245396,4.11056644880174,0.0103004347880347
"759","open_targets","Pathway.KEGG_Prion diseases",0.00995513061192364,5,306,7707,35,0.166666666666667,0.03905540417802,4.26744186046512,0.0718981655305596
"760","ADCL","Pathway.KEGG_Cocaine addiction",1,0,40,7973,49,0,0.00501693214599273,0,1
"761","ADGeneList","Pathway.KEGG_Cocaine addiction",2.80735052751948e-06,13,466,7547,49,0.361111111111111,0.0600238505366371,6.01612705420652,1.75459407969968e-05
"762","open_targets","Pathway.KEGG_Cocaine addiction",1.08066489555359e-12,17,306,7707,49,0.53125,0.0374983780978331,14.1672794117647,1.17072030351639e-10
"763","ADCL","Pathway.KEGG_Amphetamine addiction",1,0,40,7973,69,0,0.00501693214599273,0,1
"764","ADGeneList","Pathway.KEGG_Amphetamine addiction",0.000141849688857885,13,466,7547,69,0.232142857142857,0.0600238505366371,3.86751024913277,0.000591040370241188
"765","open_targets","Pathway.KEGG_Amphetamine addiction",5.35220815280296e-11,18,306,7707,69,0.352941176470588,0.0373686259244842,9.44485294117647,2.48495378522995e-09
"766","ADCL","Pathway.KEGG_Morphine addiction",1,0,40,7973,91,0,0.00501693214599273,0,1
"767","ADGeneList","Pathway.KEGG_Morphine addiction",0.783714785218932,4,466,7547,91,0.0459770114942529,0.0612163773684908,0.751057371747027,0.944600802391993
